135.63 462.17 148.58 167.71 281.68 79.461 525.16 156.47 100.23 87.56 243.12 3230.0 357.16 540.96 89.995 449.9 240.3 294.427 2036.0 132.51 133.26 80.12 130.8 626.01 50.31 354.05 109.0 44.85 86.01 319.11 78.98 102.25 233.15 362.57 141.0 56.22 41.61 46.13 265.3 104.82 31.79 64.2 1834.02 481.05 435.73 90.99 55.65 366.36 754.364 89.98 31.85 33.59 287.06 505.01 327.85 119.75 137.32 55.05 1799.51 87.51 174.99 52.5 235.99 141.18 78.36 88.33 538.0 114.755 523.0 164.15 254.92 427.85 87.99 92.532 169.6 138.1135 144.97 238.65 160.2465 505.97 111.96 97.385 160.505 6.4041 257.075 167.5 187.24 225.0 126.56 830.0003 166.65 185.5 194.89 229.45 50.24 225.5035 63.18 132.71 379.0
139.31 459.07 150.37 169.85 277.16 80.21 509.36 155.94 101.19 89.83 250.62 3235.04 353.36 542.11 89.57 455.53 233.11 265.13 1979.04 129.79 133.63 83.12 133.205 638.1 50.0 356.15 109.07 45.9137 85.37 318.99 76.96 101.67 231.2 353.29 146.2 58.0 41.17 47.457 277.18 104.36 34.38 65.25 1831.0 465.31 433.5 93.7 54.467 366.345 767.05 90.36 33.15 34.5 290.73 526.37 330.8 120.01 136.875 56.6 1770.0235 86.78 154.105 51.57 235.61 132.39 77.2 90.44 535.88 117.94 519.85 166.525 251.13 433.52 87.417 97.117 169.26 138.83 145.13 235.0 156.28 521.27 110.06 98.935 163.39 6.8131 257.5 169.32 159.57 216.6 125.79 820.0 166.87 183.53 194.66 226.8 50.55 223.56 63.18 137.05 368.0
143.22 470.99 151.09 162.7 285.32 80.458 519.33 159.77 102.1 91.1 253.58 3341.49 362.21 534.97 91.0 455.54 236.745 267.7 1949.33 132.0 132.96 80.9 131.01 643.93 49.47 362.27 108.78 45.24 85.34 319.31 78.35 104.98 232.3517 359.7 145.83 58.64 42.55 46.796 282.53 104.06 35.34 65.75 1874.91 474.86 414.52 98.04 54.288 368.005 760.4 93.4 32.57 34.07 297.3 538.6 325.5 118.69 139.45 56.99 1803.55 88.03 151.2 53.01 238.0 135.74 77.33 89.94 550.71 119.54 529.2 162.72 253.44 450.53 85.59 96.33 169.96 140.505 146.46 234.7 158.49 540.58 109.58 101.48 170.0 6.7532 262.59 169.96 160.19 220.67 129.69 870.35 165.44 187.36 195.7 234.0 51.52 229.17 65.37 140.12 367.5
143.39 473.73 153.93 164.35 294.0 81.449 541.27 162.25 108.8503 94.91 254.7 3296.3559 368.12 563.18 93.35 462.65 254.573 274.5 2033.37 135.77 136.14 80.66 130.04 651.63 49.1505 359.49 112.77 44.885 87.96 329.52 80.58 106.26 244.4 377.69 146.36 57.09 43.28 48.138 278.1398 107.05 32.19 67.72 1885.99 488.35 418.95 100.21 54.949 374.03 754.48 99.02 32.03 33.89 310.0 570.27 340.5 120.38 149.18 56.7904 1900.76 88.3 145.15 54.9018 231.86 139.42 81.79 92.63 554.73 122.29 543.2176 174.42 264.78 452.93 86.653 95.552 181.6 141.31 156.5 246.9 164.2 558.91 113.48 103.4 180.3 6.0513 269.83 172.82 165.56 232.69 130.02 891.38 171.03 187.61 192.03 240.43 47.7571 235.23 66.2 146.39 391.08
142.86 474.51 157.0 161.36 301.76 80.835 533.39 160.59 107.51 94.14 250.19 3328.5 376.59 562.15 95.53 469.56 261.12 271.79 2044.86 138.81 135.82 79.85 130.58 649.64 48.5 360.15 113.93 45.04 87.73 321.65 80.0 107.64 257.91 373.55 148.81 57.0 42.41 47.323 278.14 106.75 30.2 66.71 1912.74 492.47 407.02 98.91 56.047 378.04 747.41 99.3 31.47 32.81 309.4 571.35 347.14 122.39 150.77 55.99 2006.0 88.56 138.4 53.34 229.12 141.59 83.19 94.08 567.0 125.84 551.27 176.69 267.95 456.1 85.997 100.67 181.45 138.0637 160.85 253.8 164.32 554.32 112.58 103.745 184.58 5.9552 273.25 172.65 166.2 238.99 130.75 855.0 172.32 192.79 195.39 240.99 46.69 237.59 64.6 145.23 388.99
136.08 472.5 157.73 161.15 303.0 80.072 546.85 158.36 108.0532 94.42 250.4 3304.31 371.23 563.49 94.68 463.7235 253.39 270.34 2101.83 139.08 136.49 79.64 126.94 649.45 48.84 362.48 115.38 44.75 89.455 330.16 80.07 107.64 253.02 367.63 144.98 56.2 42.82 47.879 272.01 107.755 30.85 66.527 1891.46 490.73 400.66 94.12 58.503 384.4 783.04 93.95 31.52 32.55 305.3 562.77 349.15 125.27 151.3 56.07 1953.27 89.11 132.5 52.95 227.08 143.0 84.08 95.34 582.1 114.69 549.6035 172.57 264.48 471.09 86.623 97.725 172.6 139.5 157.67 246.65 164.0 534.1 114.95 104.1587 185.47 5.9452 273.23 174.28 161.28 234.34 130.44 834.31 173.44 194.23 196.97 237.25 46.8309 231.9165 65.02 145.53 380.99
133.6 470.26 160.61 162.2 309.24 80.26 563.97 158.24 109.11 89.34 250.14 3293.0 379.57 568.0 95.47 462.11 263.5 270.25 2140.9 140.95 135.83 79.62 128.75 643.33 48.5 360.59 116.44 45.2 92.59 330.48 82.0 108.63 257.68 366.7 145.609 56.3 42.8 48.506 269.26 109.36 30.73 67.74 1893.65 493.0 403.0 96.4 58.69 386.21 796.33 95.4 31.97 32.85 307.96 569.4 356.76 126.01 153.01 56.92 2020.0 89.61 125.28 54.48 224.7 148.59 84.0 96.63 582.45 115.0 536.7442 176.64 265.99 466.64 88.4 92.612 170.25 140.29 155.78 246.67 165.805 540.58 115.29 105.46 190.42 5.9153 276.2 172.94 163.04 233.05 132.71 855.0 173.37 193.14 199.79 237.06 47.79 227.43 64.97 138.78 383.03
128.47 462.73 161.43 162.04 311.52 79.636 568.84 159.1 110.11 90.55 245.59 3181.99 371.89 555.57 93.96 459.52 260.0 274.31 2179.98 138.29 133.85 79.08 127.54 633.39 48.99 353.69 116.04 45.33 93.0 318.76 80.9 108.23 260.82 359.43 142.43 57.3 42.66 49.698 268.93 107.68 30.03 67.0 1826.37 486.41 389.95 93.98 57.896 391.6665 785.55 93.72 31.84 32.33 316.9213 583.64 344.91 126.03 154.48 57.14 1960.0 90.13 124.51 55.19 217.7 147.26 85.93 97.79 565.42 112.73 524.47 178.86 265.0 463.85 87.189 91.586 175.48 141.04 153.8 248.85 164.72 536.78 114.18 102.41 189.22 5.9253 270.83 174.0 162.67 228.0 130.12 858.74 173.79 192.23 197.6 233.29 47.96 223.91 64.5 140.01 399.11
127.59 461.17 158.455 161.13 314.83 80.21 574.72 159.0 105.1 89.56 244.68 3107.0 367.27 533.0 90.915 448.28 250.0 276.75 2135.0 135.83 133.45 79.38 129.02 628.11 48.67 361.64 116.11 45.33 93.73 324.98 80.39 108.59 251.8 358.49 139.41 55.55 43.51 50.494 256.9 109.375 31.66 64.73 1743.0 489.24 382.48 91.32 57.598 374.87 785.09 90.53 31.86 32.14 307.84 559.83 346.49 127.3271 150.685 57.49 1888.17 92.34 122.1 51.7 213.75 151.5 81.28 96.0 501.0 107.74 520.65 177.31 255.5196 463.81 88.073 87.873 166.89 142.375 152.55 243.3 158.94 523.03 117.02 102.7969 187.86 5.8156 261.66 170.34 154.12 225.0066 128.69 837.8 170.15 189.39 196.12 227.0 49.27 223.5 65.24 138.36 391.01
128.59 462.5 158.03 161.59 311.74 76.257 553.19 156.5 105.16 90.75 239.4 3123.02 368.85 532.31 89.9856 448.18 245.27 280.0 2179.29 134.41 134.21 80.12 127.98 620.25 49.21 360.35 116.49 44.96 93.17 323.07 79.63 109.31 251.35 352.23 139.26 55.29 42.3333 49.947 247.9 106.555 31.13 62.3 1729.02 487.93 371.24 91.64 58.503 364.88 800.06 89.81 31.48 31.9 303.49 552.9836 347.0 128.23 152.34 57.23 1860.01 90.3 129.6 51.47 213.52 149.07 80.92 95.39 500.0 105.33 529.12 179.64 260.99 467.77 86.951 88.436 162.95 141.45 165.82 242.25 160.77 518.1 115.49 101.38 179.74 5.8056 258.68 171.1 153.6 224.64 124.75 852.0 169.95 192.34 195.13 226.59 48.7 231.98 63.41 139.57 397.71
130.6 472.41 159.18 164.68 314.08 77.347 546.51 157.36 102.83 91.77 234.75 3167.52 376.0 530.16 90.1638 453.51 240.1 269.49 2185.27 134.38 135.18 80.43 129.68 616.48 50.16 365.28 119.1 44.87 94.71 335.78 79.34 112.67 256.88 362.18 136.83 55.83 42.79 50.672 253.4 110.83 30.18 61.64 1748.87 497.31 364.02 93.4 58.105 365.2879 814.29 91.43 31.56 32.1035 302.82 542.4 352.3 128.35 151.63 57.42 1814.0 91.72 122.8 50.35 215.91 156.79 80.01 95.63 507.35 108.49 543.0 178.62 260.0 483.36 89.036 88.705 170.6 141.48 166.1 246.87 159.3965 513.1 119.41 103.8 175.83 5.9153 257.12 171.2589 157.28 228.88 129.03 843.39 170.07 197.38 199.5 228.22 49.1937 229.9 64.83 141.39 371.0
128.57 472.0 160.0 162.0 320.75 77.347 551.26 156.53 100.49 93.01 234.25 3128.44 370.94 511.21 89.64 450.3 242.01 269.61 2168.4 134.06 134.38 79.01 132.9 619.07 49.62 363.65 121.74 45.29 95.75 338.41 80.7 113.79 260.0 359.92 138.57 55.775 42.01 51.219 251.55 112.0245 29.59 61.82 1727.32 496.18 361.87 94.34 59.149 364.97 787.37 89.155 31.28 32.22 288.75 534.24 357.75 126.81 149.79 57.09 1823.0 94.0 123.7 50.61 214.02 154.0 78.95 96.05 495.5012 105.6 539.5986 177.99 260.33 492.74 89.652 89.443 173.21 141.12 156.5025 236.57 155.19 517.0 119.76 102.32 179.76 5.8455 258.95 167.8 157.58 234.81 129.14 852.76 171.25 196.83 199.33 230.2 49.0275 228.0 63.55 143.35 360.0
128.31 474.41 157.01 168.65 320.0 77.139 552.34 156.62 98.53 97.86 235.37 3120.0 371.38 507.1 91.0 447.77 227.0 268.78 2237.36 135.05 133.28 78.79 133.8 636.12 51.29 363.28 120.46 45.3 95.142 337.55 80.19 112.38 245.57 371.37 141.09 53.98 41.77 50.096 256.63 114.04 30.42 62.66 1745.36 507.09 370.85 93.1 51.594 371.83 811.34 90.62 31.69 32.85 289.0 520.23 361.6 127.89 147.57 57.35 1792.075 93.26 117.93 51.15 216.5 152.0 79.19 95.4 500.0 108.75 550.1 174.29 254.58 482.48 90.148 88.157 169.46 141.63 152.5822 237.62 156.64 504.41 120.06 104.01 179.57 5.9253 261.48 167.01 161.64 233.38 132.88 831.0 170.26 197.27 198.5 234.8 47.99 229.16 64.39 151.94 333.2
129.0 481.99 156.13 170.93 317.43 78.387 565.01 156.88 94.62 94.025 238.23 3148.01 371.65 500.5 91.3 440.61 244.51 255.86 2252.43 133.89 133.01 79.65 132.01 636.9 51.735 367.85 122.07 45.15 95.44 347.9 81.25 112.5 241.0 373.99 141.52 54.18 42.25 50.007 260.48 116.25 29.97 63.75 1777.02 515.57 379.65 93.24 50.987 376.13 818.43 90.035 32.09 33.55 281.35 495.52 354.13 127.75 145.04 58.16 1701.16 94.86 112.75 48.75 218.47 151.62 76.59 94.12 507.84 111.0 536.75 174.39 251.4125 474.53 90.903 87.23 170.94 144.03 156.7705 238.04 156.1 501.0 121.32 105.1 177.75 5.9153 258.16 164.42 159.7 234.79 134.0 849.4 169.21 200.58 202.01 235.58 45.73 226.95 65.68 147.78 344.98
132.23 480.0 156.02 168.97 316.41 78.942 561.63 156.79 96.29 95.98 233.79 3180.0 366.56 512.59 90.07 447.0 227.06 249.88 2256.34 136.945 132.19 79.5 128.92 624.39 50.3588 367.39 120.67 44.48 93.86 353.16 81.12 114.72 241.6 389.27 140.86 53.37 42.01 49.281 268.31 114.48 30.83 62.61 1777.16 499.79 384.57 90.35 52.14 369.79 804.22 89.0 31.62 33.505 282.22 514.0 367.36 131.2 151.67 57.37 1623.84 93.775 116.52 49.89 218.68 154.2 82.54 94.46 511.31 111.6235 534.5 181.375 251.64 470.27 90.833 88.376 182.7 142.47 155.82 237.43 157.23 487.9345 121.96 103.86 176.27 6.3742 259.99 163.06 164.35 236.0 133.26 856.0 170.08 201.25 200.93 233.86 45.05 226.0 65.06 150.45 345.2
128.17 471.0 151.83 168.06 305.45 81.697 547.78 156.73 92.1265 91.33 230.15 3157.0 352.61 495.97 88.86 432.0617 207.71 247.45 2278.15 132.14 129.12 78.395 127.2 627.73 50.2 370.28 117.8 44.2 92.7 351.1 80.74 112.99 228.54 376.7 137.33 53.42 42.45 48.963 265.9 114.98 31.99 61.9 1726.76 483.49 376.68 85.07 51.186 362.66 798.87 90.54 31.33 34.02 268.6899 507.33 366.87 129.26 144.73 57.72 1616.965 90.57 120.1 47.45 214.04 149.49 78.06 90.8 508.28 104.84 518.7 172.09 244.0 463.79 90.357 87.499 184.37 142.81 145.651 229.46 152.33 471.24 121.4 104.49 168.26 6.4793 252.68 162.01 160.49 228.03 133.81 777.63 164.33 201.58 200.4 227.9 44.04 222.87 66.8 142.66 346.0
127.53 474.0984 147.73 166.13 294.1469 80.379 534.33 157.35 88.29 91.62 223.34 3146.48 351.85 491.85 89.06 423.3 212.78 244.7 2175.89 132.34 127.22 76.74 126.75 612.16 49.12 373.08 117.93 44.13 89.28 349.25 79.32 106.9 222.88 370.97 138.52 51.5 41.4 47.75 262.0 111.9 30.1 59.7 1700.255 489.05 367.43 84.79 50.137 358.6 795.28 92.53 30.684 33.69 262.45 490.53 362.11 124.84 141.82 57.99 1627.32 91.06 111.11 46.78 212.17 147.7 76.36 87.5 511.97 99.9635 528.9 164.61 241.84 449.16 89.364 85.436 184.2449 141.67 144.36 228.94 151.53 477.15 115.9 102.99 167.47 6.2196 253.29 161.0 154.37 228.92 130.72 758.49 161.32 199.86 203.69 225.1 42.21 221.75 64.58 141.98 351.0
128.7 485.88 145.77 168.68 297.84 81.053 526.97 156.24 86.4 92.1 225.27 3166.01 356.78 494.16 90.32 425.05 213.43 243.88 2164.0 136.74 126.19 77.5 129.69 646.13 50.1597 378.11 120.32 43.68 87.88 341.46 79.51 106.31 226.94 358.04 140.23 51.3503 41.21 47.303 268.29 113.31 28.83 60.23 1725.09 488.91 365.27 86.64 49.153 369.85 793.89 88.15 31.461 34.2874 260.19 479.45 357.89 123.9331 137.55 57.8899 1639.38 89.89 113.82 46.05 217.26 148.54 76.44 86.98 521.55 96.93 523.99 161.53 245.23 452.47 89.811 84.429 172.35 144.07 145.74 230.47 148.65 480.39 117.04 102.92 170.93 6.1048 254.76 165.09 149.72 232.0 131.9499 723.66 160.73 203.33 211.81 228.84 41.5 226.57 65.6 142.29 360.39
133.32 500.3 148.45 175.97 304.11 82.569 549.61 157.61 87.24 92.11 229.54 3270.0 362.35 499.99 92.695 439.33 219.51 245.74 2250.0 136.89 131.75 78.4 133.0974 666.59 52.042 376.69 127.85 44.31 90.66 353.18 82.0 107.63 222.39 366.07 143.44 50.48 42.42 48.734 274.78 113.75 29.24 58.67 1760.0 503.0 370.84 86.98 49.596 379.13 825.84 87.56 31.919 34.59 262.06 478.15 351.67 131.51 138.95 58.49 1690.99 92.51 107.23 47.81 222.53 153.31 76.48 88.81 539.0 96.06 524.17 160.33 257.35 454.22 92.565 86.323 176.75 147.01 152.51 237.8 153.01 486.85 122.535 107.66 174.7 6.3742 260.0 170.86 152.92 234.5 134.2995 719.46 163.61 207.6 216.92 237.91 40.1706 240.11 66.54 142.2293 340.4
133.88 497.99 146.5 174.14 299.0 80.785 526.87 155.81 86.99 92.1 225.63 3275.0 363.81 490.0 91.74 436.31 224.36 243.47 2198.07 135.42 129.82 78.0137 134.59 653.44 51.126 374.25 126.47 44.023 89.96 349.76 81.37 107.94 225.3 364.95 141.91 50.605 41.9474 48.595 272.0 112.56 29.13 56.6 1737.27 495.51 366.36 86.54 48.462 374.42 815.52 88.12 31.751 34.65 258.07 482.3 349.28 130.29 136.63 58.1 1718.59 91.52 110.55 47.45 221.7 152.25 72.39 87.51 525.53 96.05 525.46 159.86 261.53 450.65 91.658 85.267 180.42 147.48 155.01 232.0 150.3218 477.81 122.45 106.0 182.75 6.4091 257.95 173.06 152.75 233.79 133.15 699.99 161.89 206.04 214.84 232.35 39.33 238.0 65.75 142.1 351.77
135.34 503.05 144.65 175.6 300.25 80.309 522.29 156.51 85.38 90.78 226.3 3341.0 362.96 488.13 91.75 431.67 198.1 244.5 2200.0 134.71 129.33 78.38 135.11 667.01 51.455 373.46 126.01 44.38 89.69 349.39 80.88 109.15 229.0 359.76 141.39 51.015 41.78 49.688 277.95 112.71 29.14 57.0 1765.0 497.7 368.22 86.46 48.82 380.21 819.99 87.5 31.889 34.9 256.64 478.37 355.0 129.21 136.57 58.07 1690.0 91.06 118.4 46.68 225.23 152.2 70.42 86.71 530.13 94.9 519.6124 157.5 261.82 452.67 92.68 85.296 163.34 147.47 150.77 232.19 149.12 487.39 121.47 105.99 185.42 6.3742 255.37 174.09 150.7 236.84 133.52 672.0 160.91 205.39 216.73 235.0 39.52 237.78 65.515 140.28 358.42
137.84 501.165 145.18 177.46 300.0 80.706 524.92 156.99 85.02 91.66 224.21 3309.94 365.0 489.45 91.63 435.83 195.97 245.36 2165.98 135.13 132.01 78.58 138.07 654.3 50.927 371.52 127.17 44.608 90.95 356.87 82.02 108.78 232.97 367.665 141.0 50.65 42.22 49.848 276.95 113.48 29.19 56.96 1787.23 497.97 371.08 87.13 46.941 382.59 812.37 83.09 31.948 35.31 258.04 475.66 353.76 129.49 137.53 58.215 1680.0 91.2 107.7957 47.34 226.31 151.0 71.0 86.7 519.9 92.32 517.0 158.8 265.78 457.97 94.329 85.725 147.9 147.68 150.0 236.0 148.97 485.0 122.59 104.8873 187.33 6.3143 257.77 176.44 153.39 233.55 133.52 661.0 160.98 209.64 218.14 233.94 39.8132 242.8 65.5 141.95 350.6597
133.79 505.61 146.41 177.55 304.25 80.993 532.32 155.9 86.3665 92.93 221.38 3194.0 367.08 487.14 91.76 434.34 189.63 248.48 2129.45 135.85 130.75 78.7 135.85 661.38 50.549 364.78 125.36 44.569 90.56 341.4 81.5403 109.51 245.19 355.39 142.3263 50.5 42.16 49.579 268.74 113.34 28.46 57.04 1744.91 503.63 372.73 87.73 46.911 386.95 818.21 82.68 31.849 35.05 260.79 485.58 355.185 130.246 138.09 57.837 1700.0 90.36 120.04 47.8 224.45 153.64 71.79 87.505 516.43 92.65 522.5 159.5 278.79 464.87 94.964 86.453 154.24 145.776 164.0 243.5 150.62 488.72 119.46 102.92 191.05 6.2844 261.1347 181.625 152.36 245.59 134.23 674.51 162.78 203.33 216.27 235.4 39.68 250.75 64.88 144.08 370.4
131.12 499.16 144.11 176.12 300.4 80.101 528.14 153.54 84.74 91.8 221.59 3193.9 362.76 478.9454 90.3 428.49 189.75 250.27 2119.0 133.49 130.46 78.4 135.17 646.6 49.971 360.69 123.56 44.092 89.79 340.38 81.35 107.88 245.0 356.54 141.32 51.23 41.95 49.072 268.875 111.08 28.05 57.33 1729.0 495.82 363.45 87.95 46.325 376.91 810.71 83.39 31.451 34.79 254.86 473.68 355.0 128.62 136.24 57.111 1672.0 89.0 125.94 46.73 221.42 153.04 70.31 86.37 515.12 91.55 521.49 157.72 276.16 460.15 94.24 85.117 137.59 144.83 161.9 240.36 147.8 492.44 118.29 102.3 191.19 6.2545 255.0 182.58 150.55 240.55 132.78 642.99 159.75 200.3 215.23 237.17 39.95 247.87 64.38 143.14 383.88
